City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Dropoff Time,Distance (miles),Fare Amount,Fare Currency
493,uberX,COMPLETED,2018-03-03 04:41:55 +0000 UTC,2018-03-03 04:45:55 +0000 UTC,2018-03-03 04:49:01 +0000 UTC,0.9129461609,9.15,BRL
493,uberX,COMPLETED,2018-03-02 23:36:16 +0000 UTC,2018-03-02 23:38:55 +0000 UTC,2018-03-02 23:53:56 +0000 UTC,2.7847771162,11.2,BRL
493,uberX,COMPLETED,2018-03-02 09:42:37 +0000 UTC,2018-03-02 09:54:35 +0000 UTC,2018-03-02 10:15:12 +0000 UTC,3.6163024129,15.29,BRL
493,uberX,COMPLETED,2018-03-02 01:53:18 +0000 UTC,2018-03-02 01:59:01 +0000 UTC,2018-03-02 02:13:13 +0000 UTC,3.5018353801,14.16,BRL
493,uberX,COMPLETED,2018-03-01 09:48:11 +0000 UTC,2018-03-01 09:56:37 +0000 UTC,2018-03-01 10:11:33 +0000 UTC,3.7996533731,14.7,BRL
493,uberX,COMPLETED,2018-02-25 03:04:56 +0000 UTC,2018-02-25 03:11:57 +0000 UTC,2018-02-25 03:16:14 +0000 UTC,1.5740075511,10.86,BRL
493,uberX,COMPLETED,2018-02-24 22:28:53 +0000 UTC,2018-02-24 22:33:11 +0000 UTC,2018-02-24 22:45:15 +0000 UTC,1.6050519294,10.25,BRL
493,uberX,COMPLETED,2018-02-23 19:16:22 +0000 UTC,2018-02-23 19:19:49 +0000 UTC,2018-02-23 19:37:49 +0000 UTC,2.7285902,10.55,BRL
493,uberX,COMPLETED,2018-02-23 18:04:43 +0000 UTC,2018-02-23 18:07:33 +0000 UTC,2018-02-23 18:24:39 +0000 UTC,4.1158061897,13.27,BRL
493,uberX,CANCELED,2018-02-11 04:08:23 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,0.0,0.0,BRL
493,uberX,CANCELED,2018-02-11 04:00:02 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,0.0,6.0,BRL
493,uberX,COMPLETED,2018-02-11 00:30:45 +0000 UTC,2018-02-11 00:31:59 +0000 UTC,2018-02-11 00:48:21 +0000 UTC,2.1490849844,19.35,BRL
493,uberX,COMPLETED,2018-02-05 20:41:45 +0000 UTC,2018-02-05 20:52:03 +0000 UTC,2018-02-05 21:26:18 +0000 UTC,3.4424715769,21.63,BRL
493,uberX,COMPLETED,2018-02-02 21:14:54 +0000 UTC,2018-02-02 21:29:22 +0000 UTC,2018-02-02 21:36:28 +0000 UTC,1.2247397282,10.71,BRL
493,uberX,COMPLETED,2018-02-01 21:55:26 +0000 UTC,2018-02-01 22:01:45 +0000 UTC,2018-02-01 22:17:58 +0000 UTC,3.5521492237,15.04,BRL
493,uberX,COMPLETED,2018-01-31 19:07:35 +0000 UTC,2018-01-31 19:14:09 +0000 UTC,2018-01-31 19:31:34 +0000 UTC,3.5328498534,15.76,BRL
493,uberX,COMPLETED,2018-01-29 15:20:10 +0000 UTC,2018-01-29 15:26:42 +0000 UTC,2018-01-29 15:41:36 +0000 UTC,2.8687743668000003,11.44,BRL
493,uberX,COMPLETED,2018-01-29 14:37:44 +0000 UTC,2018-01-29 14:43:45 +0000 UTC,2018-01-29 14:57:12 +0000 UTC,2.0732730866,9.76,BRL
493,uberX,COMPLETED,2018-01-26 18:08:59 +0000 UTC,2018-01-26 18:12:02 +0000 UTC,2018-01-26 18:30:59 +0000 UTC,3.2706912967,13.46,BRL
493,uberX,COMPLETED,2018-01-26 10:20:44 +0000 UTC,2018-01-26 10:23:23 +0000 UTC,2018-01-26 10:38:07 +0000 UTC,3.0850956328,12.63,BRL
493,uberX,COMPLETED,2018-01-23 19:37:06 +0000 UTC,2018-01-23 19:39:21 +0000 UTC,2018-01-23 19:57:29 +0000 UTC,3.5116510658,14.84,BRL
493,uberX,COMPLETED,2018-01-23 08:52:28 +0000 UTC,2018-01-23 08:57:10 +0000 UTC,2018-01-23 09:13:37 +0000 UTC,3.6243984082,14.32,BRL
493,uberX,COMPLETED,2018-01-22 19:39:27 +0000 UTC,2018-01-22 19:45:39 +0000 UTC,2018-01-22 20:04:51 +0000 UTC,3.6956246121,16.28,BRL
493,uberX,COMPLETED,2018-01-22 10:21:16 +0000 UTC,2018-01-22 10:28:23 +0000 UTC,2018-01-22 10:43:55 +0000 UTC,3.32677187,12.94,BRL
493,uberX,COMPLETED,2018-01-18 12:41:14 +0000 UTC,2018-01-18 12:43:22 +0000 UTC,2018-01-18 12:54:16 +0000 UTC,2.4090927955,8.39,BRL
493,uberX,COMPLETED,2018-01-18 10:55:13 +0000 UTC,2018-01-18 11:00:44 +0000 UTC,2018-01-18 11:11:19 +0000 UTC,2.468858403,8.65,BRL
493,uberX,COMPLETED,2017-12-03 03:03:57 +0000 UTC,2017-12-03 03:08:13 +0000 UTC,2017-12-03 03:15:07 +0000 UTC,2.2526352456,9.89,BRL
493,uberX,COMPLETED,2017-11-17 01:04:04 +0000 UTC,2017-11-17 01:07:43 +0000 UTC,2017-11-17 01:13:39 +0000 UTC,1.5474416523,7.56,BRL
493,uberX,COMPLETED,2017-11-12 02:51:56 +0000 UTC,2017-11-12 02:57:52 +0000 UTC,2017-11-12 03:08:22 +0000 UTC,2.2200402838,16.61,BRL
493,uberX,COMPLETED,2017-11-11 21:22:09 +0000 UTC,2017-11-11 21:26:54 +0000 UTC,2017-11-11 21:39:03 +0000 UTC,2.1514014423,9.76,BRL
493,uberX,COMPLETED,2017-11-03 18:51:44 +0000 UTC,2017-11-03 18:53:09 +0000 UTC,2017-11-03 19:10:46 +0000 UTC,4.1252366181,16.84,BRL
493,uberX,COMPLETED,2017-11-03 08:57:08 +0000 UTC,2017-11-03 09:04:33 +0000 UTC,2017-11-03 09:19:44 +0000 UTC,3.9422485,14.05,BRL
493,uberX,COMPLETED,2017-11-01 23:49:02 +0000 UTC,2017-11-01 23:51:23 +0000 UTC,2017-11-02 00:05:04 +0000 UTC,3.7153853792,14.3,BRL
493,uberX,COMPLETED,2017-10-31 23:04:58 +0000 UTC,2017-10-31 23:11:44 +0000 UTC,2017-10-31 23:26:39 +0000 UTC,3.8318417393,13.28,BRL
493,uberX,COMPLETED,2017-10-31 16:32:30 +0000 UTC,2017-10-31 16:34:27 +0000 UTC,2017-10-31 16:54:38 +0000 UTC,5.1562193781,18.75,BRL
493,uberX,COMPLETED,2017-10-30 23:03:38 +0000 UTC,2017-10-30 23:08:00 +0000 UTC,2017-10-30 23:22:05 +0000 UTC,3.7046428216,14.19,BRL
493,uberX,COMPLETED,2017-10-27 23:51:20 +0000 UTC,2017-10-27 23:58:45 +0000 UTC,2017-10-28 00:11:44 +0000 UTC,3.6929025236,13.83,BRL
493,uberX,COMPLETED,2017-10-26 23:05:40 +0000 UTC,2017-10-26 23:11:26 +0000 UTC,2017-10-26 23:25:54 +0000 UTC,3.6756642578,14.42,BRL
493,uberX,COMPLETED,2017-10-26 16:11:09 +0000 UTC,2017-10-26 16:15:48 +0000 UTC,2017-10-26 16:34:45 +0000 UTC,5.4537736905,19.3,BRL
493,uberX,COMPLETED,2017-10-25 23:05:58 +0000 UTC,2017-10-25 23:09:52 +0000 UTC,2017-10-25 23:24:40 +0000 UTC,3.617906592,13.74,BRL
493,uberX,COMPLETED,2017-10-25 16:49:37 +0000 UTC,2017-10-25 16:51:23 +0000 UTC,2017-10-25 17:08:58 +0000 UTC,5.1492208128,19.73,BRL
493,uberX,COMPLETED,2017-10-24 23:04:43 +0000 UTC,2017-10-24 23:07:27 +0000 UTC,2017-10-24 23:21:35 +0000 UTC,3.5086607939,13.96,BRL
493,uberX,COMPLETED,2017-10-24 16:34:48 +0000 UTC,2017-10-24 16:39:06 +0000 UTC,2017-10-24 16:56:58 +0000 UTC,5.1528475655,19.5,BRL
493,uberX,COMPLETED,2017-10-23 15:36:07 +0000 UTC,2017-10-23 15:41:02 +0000 UTC,2017-10-23 15:52:28 +0000 UTC,4.1191453747,16.3,BRL
458,uberX,COMPLETED,2016-12-03 18:24:06 +0000 UTC,2016-12-03 18:32:15 +0000 UTC,2016-12-03 19:03:07 +0000 UTC,8.4558839202,49.61,BRL
458,uberX,CANCELED,2016-12-03 18:13:55 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,0.0,0.0,BRL
458,uberX,COMPLETED,2016-12-03 15:29:55 +0000 UTC,2016-12-03 15:39:06 +0000 UTC,2016-12-03 16:21:58 +0000 UTC,18.4250496537,55.11,BRL
493,uberX,COMPLETED,2016-11-27 07:02:03 +0000 UTC,2016-11-27 07:05:49 +0000 UTC,2016-11-27 07:16:54 +0000 UTC,3.1891082065,18.78,BRL
493,uberX,COMPLETED,2016-11-27 01:19:10 +0000 UTC,2016-11-27 01:23:27 +0000 UTC,2016-11-27 01:28:00 +0000 UTC,0.8156509042000001,7.0,BRL
493,uberX,COMPLETED,2016-11-26 18:01:43 +0000 UTC,2016-11-26 18:06:22 +0000 UTC,2016-11-26 18:15:27 +0000 UTC,3.016118001,11.69,BRL
493,uberX,COMPLETED,2016-11-02 06:02:09 +0000 UTC,2016-11-02 06:05:40 +0000 UTC,2016-11-02 06:14:41 +0000 UTC,2.6662586515,18.46,BRL
493,uberX,COMPLETED,2016-11-02 00:14:32 +0000 UTC,2016-11-02 00:16:16 +0000 UTC,2016-11-02 00:28:32 +0000 UTC,2.703156239,11.59,BRL
493,uberX,COMPLETED,2016-10-21 20:19:46 +0000 UTC,2016-10-21 20:24:05 +0000 UTC,2016-10-21 20:27:34 +0000 UTC,0.6883721306,11.9,BRL
493,uberX,COMPLETED,2016-10-08 22:49:46 +0000 UTC,2016-10-08 22:55:54 +0000 UTC,2016-10-08 23:02:44 +0000 UTC,1.1803364023,10.5,BRL
493,uberX,COMPLETED,2016-09-08 20:42:19 +0000 UTC,2016-09-08 20:43:34 +0000 UTC,2016-09-08 21:01:45 +0000 UTC,2.7998631633,13.0,BRL
458,uberx,COMPLETED,2016-09-08 03:08:01 +0000 UTC,2016-09-08 03:14:24 +0000 UTC,2016-09-08 03:27:32 +0000 UTC,3.7604780198,17.07,BRL
458,uberx,COMPLETED,2016-09-06 19:01:28 +0000 UTC,2016-09-06 19:06:08 +0000 UTC,2016-09-06 19:45:29 +0000 UTC,7.2056219219,29.62,BRL
493,uberX,COMPLETED,2016-09-06 12:24:28 +0000 UTC,2016-09-06 12:26:49 +0000 UTC,2016-09-06 12:39:10 +0000 UTC,2.2025726296,10.0,BRL
493,uberX,COMPLETED,2016-08-28 05:59:42 +0000 UTC,2016-08-28 06:01:39 +0000 UTC,2016-08-28 06:05:19 +0000 UTC,1.1496859246,7.0,BRL
493,uberX,COMPLETED,2016-08-27 21:11:15 +0000 UTC,2016-08-27 21:14:03 +0000 UTC,2016-08-27 21:21:45 +0000 UTC,1.2498270912,7.0,BRL
493,uberX,COMPLETED,2016-08-20 22:37:27 +0000 UTC,2016-08-20 22:46:58 +0000 UTC,2016-08-20 22:55:26 +0000 UTC,1.8268420506,8.0,BRL
493,uberX,COMPLETED,2016-08-06 07:10:39 +0000 UTC,2016-08-06 07:15:38 +0000 UTC,2016-08-06 07:22:55 +0000 UTC,2.5929240715,10.0,BRL
493,uberX,COMPLETED,2016-08-06 00:14:22 +0000 UTC,2016-08-06 00:17:21 +0000 UTC,2016-08-06 00:25:01 +0000 UTC,1.7856078236,8.0,BRL
493,uberX,CANCELED,2016-08-06 00:10:33 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,0.0,0.0,BRL
493,uberX,CANCELED,2016-08-06 00:08:48 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,0.0,0.0,BRL
493,uberX,CANCELED,2016-08-06 00:07:48 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,0.0,0.0,BRL
493,uberX,CANCELED,2016-08-06 00:05:34 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,0.0,0.0,BRL
493,uberX,CANCELED,2016-08-06 00:00:38 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,0.0,0.0,BRL
493,uberX,COMPLETED,2016-07-21 23:46:14 +0000 UTC,2016-07-21 23:50:40 +0000 UTC,2016-07-21 23:59:37 +0000 UTC,1.6089306342,8.32,BRL
493,uberX,COMPLETED,2016-07-16 06:33:19 +0000 UTC,2016-07-16 06:35:03 +0000 UTC,2016-07-16 06:38:40 +0000 UTC,0.778505589,7.0,BRL
493,uberX,COMPLETED,2016-07-16 00:49:09 +0000 UTC,2016-07-16 00:53:07 +0000 UTC,2016-07-16 00:56:17 +0000 UTC,0.6055973785000001,7.0,BRL
493,uberX,COMPLETED,2016-07-13 02:32:53 +0000 UTC,2016-07-13 02:35:16 +0000 UTC,2016-07-13 02:53:36 +0000 UTC,3.9509005923,15.77,BRL
493,uberX,COMPLETED,2016-07-03 05:25:42 +0000 UTC,2016-07-03 05:28:16 +0000 UTC,2016-07-03 05:32:18 +0000 UTC,1.0630232928,7.0,BRL
493,uberX,COMPLETED,2016-07-03 01:11:18 +0000 UTC,2016-07-03 01:14:33 +0000 UTC,2016-07-03 01:17:34 +0000 UTC,0.8800591645,7.0,BRL
493,uberX,COMPLETED,2016-07-03 00:20:15 +0000 UTC,2016-07-03 00:21:57 +0000 UTC,2016-07-03 00:27:45 +0000 UTC,1.0708043939,7.0,BRL
493,uberX,DRIVER_CANCELED,2016-07-03 00:01:18 +0000 UTC,2016-07-03 00:01:25 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,0.0,7.0,BRL
493,uberX,COMPLETED,2016-07-02 16:42:03 +0000 UTC,2016-07-02 16:44:51 +0000 UTC,2016-07-02 16:53:04 +0000 UTC,1.5322694851,7.99,BRL
493,uberX,CANCELED,2016-06-29 20:02:06 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,0.0,0.0,BRL
493,uberX,COMPLETED,2016-06-26 05:02:34 +0000 UTC,2016-06-26 05:05:01 +0000 UTC,2016-06-26 05:07:41 +0000 UTC,0.6733234136,7.0,BRL
493,uberX,COMPLETED,2016-06-11 05:56:30 +0000 UTC,2016-06-11 06:11:11 +0000 UTC,2016-06-11 06:16:13 +0000 UTC,1.3938013816,7.02,BRL
493,uberX,COMPLETED,2016-06-10 22:45:49 +0000 UTC,2016-06-10 22:47:01 +0000 UTC,2016-06-10 22:56:45 +0000 UTC,1.2795308022,7.7,BRL
493,uberX,COMPLETED,2016-05-27 22:56:54 +0000 UTC,2016-05-27 23:01:28 +0000 UTC,2016-05-27 23:15:08 +0000 UTC,3.0203491656,12.63,BRL
493,uberX,COMPLETED,2016-04-22 00:18:59 +0000 UTC,2016-04-22 00:21:08 +0000 UTC,2016-04-22 00:29:17 +0000 UTC,1.7513367438,8.5,BRL
493,uberX,COMPLETED,2016-04-21 02:05:03 +0000 UTC,2016-04-21 02:16:47 +0000 UTC,2016-04-21 02:23:11 +0000 UTC,1.2406318114,7.0,BRL
493,uberX,COMPLETED,2016-04-20 17:08:48 +0000 UTC,2016-04-20 17:14:23 +0000 UTC,2016-04-20 17:19:08 +0000 UTC,1.2680363882,7.0,BRL
493,uberX,COMPLETED,2016-04-17 07:10:49 +0000 UTC,2016-04-17 07:14:40 +0000 UTC,2016-04-17 07:24:21 +0000 UTC,2.9524942771,11.67,BRL
493,uberX,COMPLETED,2016-04-17 01:48:43 +0000 UTC,2016-04-17 01:54:08 +0000 UTC,2016-04-17 02:08:38 +0000 UTC,3.5937289041,14.15,BRL
493,uberX,COMPLETED,2016-03-25 23:45:29 +0000 UTC,2016-03-25 23:48:07 +0000 UTC,2016-03-25 23:55:45 +0000 UTC,1.5735474429,7.98,BRL
493,uberX,COMPLETED,2016-03-20 03:53:38 +0000 UTC,2016-03-20 03:57:22 +0000 UTC,2016-03-20 04:05:43 +0000 UTC,1.2008223905,10.85,BRL
493,Black Car,COMPLETED,2016-03-05 04:16:10 +0000 UTC,2016-03-05 04:21:53 +0000 UTC,2016-03-05 04:32:04 +0000 UTC,2.8259205604,17.45,BRL
493,Black Car,COMPLETED,2016-02-14 06:32:28 +0000 UTC,2016-02-14 06:41:24 +0000 UTC,2016-02-14 06:44:47 +0000 UTC,0.7694191054,10.0,BRL
493,uberX,COMPLETED,2016-02-09 03:49:27 +0000 UTC,2016-02-09 03:51:13 +0000 UTC,2016-02-09 03:56:48 +0000 UTC,1.4753514876,10.99,BRL
493,Black Car,COMPLETED,2015-11-13 23:42:51 +0000 UTC,2015-11-13 23:47:00 +0000 UTC,2015-11-14 00:09:18 +0000 UTC,1.7656065120000002,17.0,BRL
493,Black Car,COMPLETED,2015-08-16 04:05:07 +0000 UTC,2015-08-16 04:23:04 +0000 UTC,2015-08-16 04:34:35 +0000 UTC,3.4445440507,30.0,BRL
493,Black Car,CANCELED,2015-07-16 22:01:52 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,0.0,0.0,BRL
493,,UNFULFILLED,2015-07-16 22:00:23 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,0.0,0.0,
493,Black Car,COMPLETED,2015-07-08 23:45:54 +0000 UTC,2015-07-08 23:52:28 +0000 UTC,2015-07-09 00:03:57 +0000 UTC,1.604149134,13.0,BRL
493,,UNFULFILLED,2015-06-28 01:17:32 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,0.0,0.0,
493,,UNFULFILLED,2015-06-28 01:17:07 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,0.0,0.0,
